Sample_ID_Gt,SiO2_Gt,TiO2_Gt,Al2O3_Gt,Cr2O3_Gt,FeOt_Gt,MnO_Gt,MgO_Gt,CaO_Gt,Na2O_Gt,Ti_Gt,Ni_Gt,Zn_Gt,Ga_Gt,Sr_Gt,Y_Gt,Zr_Gt
173/033/0087/5,42.82,0.18,18.9,6.33,6.76,0.36,20.13,4.8,0,1079.07199808,40.34,0,3.73,,22.55,126.01
173/033/0004/234,42.51,0.09,22.18,4.31,5.56,0.36,23.18,3.32,0,539.535999041,40.34,9.74,2.77,,1.03,20.45
173/033/K061/73,42.51,0.06,19.89,5.2,6.2,0.35,21.96,4.3,0,359.690666027,40.36,0,2.42,,0.216,11.35
EAK130,42.52,0.05,20.12,5.07,6.6,0.32,21.05,5.44,0.06,299.742221689,40.36,0,3.47,,8.91,119.47
Kamfersdam,41.04,0.080002076,20.84,4.42,7.21,0.37,20.65,4.91,0.04,479.6,40.372,13.526,13.01,,2.481,3.932
173/033/K144/5,41.91,0.12,20.29,4.7,6.63,0.36,20.41,5.25,0,719.381332054,40.38,10.41,2.82,,1.81,51.15
173/033/0004/234,41.63,0.19,20.64,5.34,5.87,0.27,22.06,4.84,0,1139.02044242,40.39,8.96,3.84,,7,74.4
173/033/K061/73,42.45,0.05,19.78,5.47,6.28,0.34,21.19,4.3,0,299.742221689,40.4,0,2.06,,0.987,59.8
EAF047,42.61,0.07,20,4.75,6.63,0.36,21.02,5.1,0,419.639110365,40.4,0,3.56,,5.2,56.01
EAK807,42.09,0.02,20.96,4.07,6.58,0.38,21.06,4.99,0.03,119.896888676,40.4,0,2.66,,0.173,7.41
EAK807,42.71,0,20.68,4.04,6.29,0.24,20.93,5.04,0.01,0,40.4,0,2.66,,0.173,7.41
173/033/0004/289,42.4,0.04,21.89,2.82,5.76,0.25,22.92,4.25,0.04,239.793777351,40.4,14.11,4.09,,6.29,35.1
PulsatorDump,41.198,0.1367842,17.321,8.224,7.259,0.244,18.846,6.969,0.025,820,40.4,14.97,4.9,,9,76.9
173/033/0004/284,41.1,0.13,18.82,6.53,5.53,0.23,22.06,4.67,0.03,779.329776392,40.41,11.94,2.31,,4.41,92.99
173/033/0004/234,42.23,0.08,22.35,3.27,5.48,0.31,23.72,3.1,0,479.587554703,40.41,9.5,3.03,,1.85,25.27
BoshofRoad Dump,42.213,0.0354054225,22.228,2.771,6.007,0.185,22.146,4.407,0.028,212.25,40.41,9.804125,3.21,,7.46,40.88
173/033/K115/1,42.45,0.19,18.42,7.29,6.36,0.36,20.92,5.29,0,1139.02044242,40.42,9.37,2.3,,61.23,365.42
EAF045,42.53,0.11,18.52,7.14,6.53,0.36,20.36,5.33,0.06,659.432887717,40.42,0,5.27,,24.77,192.12
EAK130,41.69,0.01,20.04,5.16,6.58,0.39,20.94,5.6,0.02,59.9484443379,40.42,0,2.9,,0.99,34.01
EAK130,42.07,0.09,19.76,5.69,6.23,0.34,21.69,5.22,0.07,539.535999041,40.43,0,2.68,,8.25,152.74
173/033/0004/234,40.6,0.21,20.04,5.06,7.09,0.36,19.8,5.34,0,1258.9173311,40.44,10.17,2.94,,22.44,146.92
173/033/X086/1,41.93,0.1,21.23,3.79,7.13,0.32,20.43,4.88,0,599.484443379,40.44,15.23,2.37,,5.04,48.3
EAK130,41.9,0.11,20.68,4.49,6.74,0.31,21.86,4.97,0.07,659.432887717,40.44,0,9.67,,7.96,83.64
173/033/0004/284,40.76,0.6,20.33,3.13,9.02,0.36,19.36,5.26,0.08,3596.90666027,40.45,20.07,20.07,,44.54,235.62
EAK098,41.89,0.07,19.32,5.99,7.37,0.4,20.63,5.63,0.06,419.639110365,40.48,0,5.78,,9.65,81.69
173/033/0004/234,40.99,0.38,18.06,7.45,5.97,0.34,20.2,5.49,0,2278.04088484,40.48,10.46,5.73,,18.99,95.76
EAF045,42.52,0.02,21.53,4.3,6.86,0.36,20.27,4.64,0.05,119.896888676,40.49,0,2.87,,3.24,60.62
Dutoitspan,41.742,0.03790573759,20.747,4.03,6.227,0.236,21.305,5.164,0.033,227.239,40.497,9.9315315,2.301,,2.865,70.902
173/033/0087/5,43.82,0.09,21.5,3.86,6.02,0.28,21.56,4.08,0,539.535999041,40.5,0,3.13,,1.066,8.38
Barkley Commonage,41.24,0.04,16.95,7.16,7.46,0.35,20.06,6.4,,335.13,40.57,,6.14,0.915,4.61,82.8
EAF047,42.06,0,20.41,5.3,6.33,0.38,20.25,4.46,0,0,40.52,0,3.43,,1.643,33.31
173/033/0004/281,40.67,0.06,18.77,6.64,6.41,0.35,21.08,5.05,0.02,359.690666027,40.52,13.9,4.33,,4.98,34.3
173/033/0004/289,40.91,0.09,18.54,6.96,6.5,0.37,20.08,5.58,0,539.535999041,40.53,13.32,2.36,,13.83,180
Dutoitspan,41.394,0.02005039519,19.646,4.97,6.389,0.194,21.143,5.437,0.045,120.199,40.536,9.0216915,2.433,,7.341,109.816
173/033/0004/284,41.16,0.19,18.83,6.59,6.19,0.34,20.96,4.71,0.06,1139.02044242,40.56,13.52,4.99,,8.98,78.87
EAK806,42.08,0.06,21.3,4.22,6.52,0.33,22.67,4.24,0.06,359.690666027,40.56,0,2.66,,5.22,88
EAK806,41.87,0,20.81,3.97,6.34,0.22,22.4,4.13,0,0,40.56,0,2.66,,5.22,88
EAK807,42.49,0.04,21.44,4.26,6.31,0.35,21,5.11,0.03,239.793777351,40.57,0,3.13,,0.429,5.7
EAK807,41.91,0,21.36,4.19,6.49,0.2,21.22,5.11,0.01,0,40.57,0,3.13,,0.429,5.7
173/033/K061/73,42.9,0.04,20.73,4.55,5.8,0.38,22.24,4.22,0,239.793777351,40.59,0,2.27,,0.191,13.92
173/033/K144/5,41.97,0.14,20.33,4.07,7.24,0.38,20.78,4.87,0,839.27822073,40.61,11.04,3.88,,4.93,81.61
173/034/K007/203,42.39,0.05,19.87,4.52,6.18,0.13,21.11,5,0,299.742221689,40.62,13.37,6.47,,14.89,87.45
EAF044,41.55,0.13,19.68,4.74,6.26,0.34,21.11,5.07,0,779.329776392,40.62,0,8.06,,11.12,74.49
Barkley Commonage,41.73,0.01,19.68,5.29,6.77,0.31,19.99,5.63,,70.32,40.63,,2.32,1.105,3.47,41.16
Barkley Commonage,41.31,0.03,20.84,4.02,6.46,0.28,20.95,5.03,,226.15,40.67,,2.04,0.612,9.11,93.41
Barkley Commonage,41.5,0.02,19.63,4.49,6.6,0.29,22.11,5.2,,105.84,40.68,,2.52,1.24,4.29,39.83
EAK806,42.55,0.04,20.83,4.04,6.51,0.33,22.55,4.29,0.02,239.793777351,40.64,0,2.52,,5.69,87.26
EAK806,42.53,0,20.96,3.9,6.44,0.18,22.88,4.16,0.04,0,40.64,0,2.52,,5.69,87.26
173/033/0087/14,42.68,0.07,20.04,5.4,6.34,0.42,21.84,4.4,0,419.639110365,40.64,0,3.41,,3.76,52.56
Dutoitspan,41.642,0.17246769477,18.878,6.272,6.444,0.258,20.768,5.403,0.067,1033.917,40.655,16.7882945,3.131,,23.763,269.329
173/033/0004/289,41.87,0.08,20.33,4.32,7.2,0.42,21.07,5.16,0.01,479.587554703,40.66,13.79,3.75,,4.31,59.46
EAF047,41.93,0.06,21.12,4.34,6.45,0.38,19.85,4.68,0,359.690666027,40.68,0,5.41,,11.15,56.26
EAK130,41.6,0.03,20.4,4.8,6.61,0.34,21.83,4.92,0.05,179.845333014,40.68,0,3.76,,8.59,97.23
Kamfersdam,42.68,0.2300059685,21.72,3.31,6.79,0.31,21.6,4.54,0.05,1378.85,40.685,11.5,10.59,,13.252,29.053
Dutoitspan,41.741,0.13388937926,18.988,6.182,6.772,0.291,20.507,5.24,0.061,802.646,40.689,14.822491,2.967,,17.201,114.088
173/033/0004/234,40.86,0.15,19.47,7.05,6.29,0.35,20.79,5.08,0,899.226665068,40.69,9.91,2.61,,3.66,84.43
EAK130,41.78,0.08,18.57,5.79,6.77,0.37,20.75,5.62,0.03,479.587554703,40.69,0,5.77,,3.82,52.65
PulsatorDump,41.664,0.157034934,18.235,6.834,7.05,0.271,19.813,6.029,0.017,941.4,40.7,16.0019,5.7,,14.8,159.2
173/033/0004/234,41.59,0.22,21.11,4.49,5.98,0.28,21.42,4.38,0,1318.86577543,40.73,4.87,2.23,,31.99,200
BoshofRoad Dump,40.412,0.2909633468,16.791,8.806,7.172,0.199,18.663,6.458,0.053,1744.28,40.73,22.82638,6.27,,66.55,129.18
EAK090,41.46,0.05,20.13,5.56,6.76,0.32,20.82,5.45,0.04,299.742221689,40.73,0,4.08,,1.098,3.42
EAK130,42.39,0.04,20.32,4.47,6.83,0.36,21.54,5.27,0,239.793777351,40.73,0,3.11,,36.33,127.09
EAK130,41.55,0.01,20.82,4.2,6.59,0.32,21.59,4.98,0.07,59.9484443379,40.73,0,3.21,,3.23,56.84
EAF044,42.14,0,21.22,4.05,6.62,0.35,19.91,5.09,0,0,40.75,0,3.35,,0.921,14.79
EAK806,42.35,0,20.36,4.64,6.86,0.46,21.35,4.71,0.06,0,40.75,0,2.11,,40.46,115.82
EAK806,40.69,0.02,20.07,4.74,6.78,0.44,21.22,4.7,0.07,119.896888676,40.75,0,2.11,,40.46,115.82
173/033/0004/281,40.85,0.48,19.1,5.3,7.05,0.37,20.47,5.29,0.09,2877.52532822,40.76,13.47,6.27,,24.66,106.53
EAF047,42.16,0.06,20.73,4.68,6.55,0.43,20.5,5.05,0,359.690666027,40.76,0,3.3,,5.46,65.24
EAK807,41.84,0.02,20.43,4.05,6.79,0.34,20.65,4.93,0,119.896888676,40.76,0,3.89,,0.671,15.83
EAK807,42.24,0,21.28,3.84,6.81,0.21,21.02,4.98,0.02,0,40.76,0,3.89,,0.671,15.83
EAK807,41.72,0.1,18.81,7.05,6.88,0.43,20.26,5.84,0.09,599.484443379,40.77,0,2.583,,15.97,127.48
EAK807,41.32,0,18.51,7.03,6.74,0.23,20.15,5.71,0.02,0,40.77,0,2.583,,15.97,127.48
Barkley Commonage,40.7,0.07,18.49,6.16,7.26,0.33,20.43,5.9,,419.3,40.75,,7.83,0.582,3.1,13.15
173/033/K017/6,42.97,0.07,21.13,4.31,6.35,0.37,20.95,5.23,-0.99,419.639110365,40.78,28.88,3.28,,1.71,81.03
Kamfersdam,42.81,0.0100002595,22.64,2.44,5.42,0.21,22.56,4.42,0.01,59.95,40.787,15.907,9.2938,,7.317,5.6338
EAK807,42.71,0.01,20.56,4.12,6.5,0.34,21.15,5.05,0,59.9484443379,40.79,0,3.02,,0.456,7.19
EAK807,42.65,0,20.94,3.93,6.38,0.21,21.3,4.9,0,0,40.79,0,3.02,,0.456,7.19
173/033/0087/14,43,0.1,20.91,4.36,6.4,0.35,21.03,4.4,0,599.484443379,40.79,0,3.9,,6.33,82.63
173/033/K144/5,41.8,0.09,20.72,4.48,6.42,0.39,20.69,5.3,0,539.535999041,40.8,10.8,2.36,,3.41,60.64
173/033/0087/5,42.28,0.14,18.93,6.04,7.57,0.47,19.17,4.93,0,839.27822073,40.8,0,7.1,,4.65,71.55
173/033/0004/281,41.32,0.1,19.78,5.43,5.81,0.26,22.3,4.4,0.02,599.484443379,40.8,14.89,2.09,,1.94,56.89
Wesselton,40,0.13528291,18.1,7.51,5.43,0.26,21.8,4.34,0.05,811,40.8,14.8935,1.51,,6.58,111
AB0950,40,0.13528291,18.1,7.51,5.43,0.26,21.8,4.34,0.05,811,40.8,13,1.51,,6.58,111
173/033/0004/234,41.63,0.35,21.26,3.94,5.74,0.36,21.89,4.67,0,2098.19555183,40.82,12.89,3,,12.41,119.68
EAK130,42.18,0.02,20.65,4.65,6.52,0.4,21.85,4.54,0.06,119.896888676,40.84,0,2.69,,42.19,102.52
Dutoitspan,41.472,0.01690702755,19.361,5.573,6.536,0.197,20.695,5.822,0.032,101.355,40.847,8.8615175,2.764,,2.0216,76.807
173/033/K061/73,42.59,0.1,19.31,5.69,5.47,0.32,22.03,4.1,0,599.484443379,40.86,0,1.68,,13.89,138.22
EAF044,41.8,0.01,19.68,6.47,6.42,0.37,19.88,5.86,0.02,59.9484443379,40.87,0,2.73,,0.996,38.13
173/033/K144/5,42.31,0.12,20.98,3.84,7.07,0.39,20.65,4.87,0,719.381332054,40.88,11.42,2.92,,7.39,77.17
173/033/K061/73,42.52,0.06,19.28,6.3,6.06,0.39,22.16,4.39,0,359.690666027,40.9,0,1.95,,0.23,40.23
173/033/0087/14,42.2,0.13,19.54,5.26,6.49,0.36,21.77,4.59,0,779.329776392,40.9,0,2.92,,32.8,108.02
173/033/0004/281,41.5,0.07,20.14,4.62,6.74,0.34,21.29,5.19,0.04,419.639110365,40.91,14.64,1.9,,2.75,74.2
Barkley Commonage,41.34,0.05,19.64,6.58,7.11,0.32,20.04,5.77,,405.48,40.93,,7.54,0.617,3.24,13.34
173/033/0004/284,41.46,0.23,18.06,6.93,6.18,0.34,20.66,5.12,0.08,1378.81421977,40.92,14.33,4.95,,14.78,106.07
EAF044,42.58,0.08,21.12,4.27,6.87,0.36,20.92,4.91,0.01,479.587554703,40.93,0,3.79,,3.28,40.74
173/033/0004/234,42.05,0.2,21.13,4.52,6.26,0.31,21.73,4.66,0,1198.96888676,40.93,11.34,2.49,,21.23,212.99
EAF047,41.78,0,20.49,4.91,6.41,0.33,19.68,5.16,0,0,40.94,0,4.85,,6.93,134.41
FrankSmith,40.8,0.11,20,5.88,6.86,0.35,20.3,5.62,0,659.432887717,40.961,8.9028,3.5865,,5.1171,107.29
173/033/0004/284,41.32,0.18,18.27,6.88,6.15,0.33,20.93,4.95,0.05,1079.07199808,40.97,13.8,4.94,,11.91,85.77
FrankSmith,42.3,0.2,22.1,3.27,5.7,0.31,22.2,4.48,0.06,1198.96888676,41.005,8.9295,7.3224,,20.857,41.696
173/033/0004/284,41.22,0.09,20.15,4.27,6.61,0.31,20.98,5.13,0.03,539.535999041,41.02,13.9,2.6,,4.31,199.37
173/033/0004/234,41.67,0.18,19.16,6.43,6.11,0.36,20.9,5.14,0,1079.07199808,41.02,10.27,1.98,,9.34,100.55
173/033/K144/5,41.61,0.23,19.41,6.3,6.45,0.35,20.52,5.55,0,1378.81421977,41.02,11.31,3.8,,14.86,153.27
173/033/0004/281,41.91,0.02,21.69,2.69,6.1,0.27,22.67,4.31,0.01,119.896888676,41.03,13.67,4.65,,6.8,49.78
173/033/0004/234,40.85,0.12,19.28,6.57,6.34,0.29,20.15,5.05,0,719.381332054,41.03,10.63,2.19,,5.2,91.59
EAF044,41.53,0.15,19.16,6.7,6.88,0.38,19.22,5.34,0.06,899.226665068,41.04,0,5.07,,7.98,138.06
Barkley Commonage,41.73,0.04,20.06,5.58,6.44,0.32,20.41,5.06,,84.24,41.07,,1.61,0.633,4.55,95.58
EAK807,42.39,0.05,19.94,4.15,6.43,0.36,21.89,4.09,0,299.742221689,41.07,0,2.89,,6.24,84.98
EAK807,42.65,0,20.99,4.24,6.43,0.21,21.71,4.09,0.02,0,41.07,0,2.89,,6.24,84.98
EAK807,42.3,0.07,20.99,4.51,7.67,0.4,20.16,5.38,0.01,419.639110365,41.07,0,4.67,,2.271,48.8
EAK807,42.01,0,20.22,4.65,7.54,0.28,20.12,5.2,0.04,0,41.07,0,4.67,,2.271,48.8
173/034/K007/203,42.64,0,19.19,7.22,6.14,0.18,21.52,4.34,0,0,41.07,11.5,1.62,,2.16,60.23
173/033/0004/234,42.16,0.09,22.94,3.13,5.61,0.36,23.33,3.77,0,539.535999041,41.11,9.68,2.64,,3.02,49.77
173/033/0087/14,42.39,0.07,21.02,3.23,6.47,0.4,22.29,3.8,0,419.639110365,41.11,0,2.65,,35.73,57.41
EAF045,42.48,0,21.47,4.03,6.12,0.39,21.76,3.22,0.02,0,41.12,0,3.73,,1.633,17.95
EAK807,42.09,0,22.3,4.09,6.44,0.35,21.55,5.16,0,0,41.15,0,3.39,,0.501,5.62
EAK807,42.26,0.02,20.33,3.91,6.43,0.36,20.28,5.06,0.02,119.896888676,41.15,0,3.39,,0.501,5.62
173/033/0087/5,43.11,0.11,19.49,6.19,7.13,0.4,20.2,4.3,0,659.432887717,41.15,0,2.68,,20.75,176.56
Kamfersdam,40.4,0.1300033735,21.75,2.69,9.9,0.48,19.21,5.22,0.04,779.35,41.168,15.873,5.571,,12.266,135.49
173/033/0004/284,41.36,0.16,20.84,3.86,5.88,0.32,22.46,4.49,0.04,959.175109406,41.17,12.21,2.51,,7.55,86.49
173/033/0004/284,41.1,0.21,20.11,4.6,6.85,0.37,20.63,4.84,0.09,1258.9173311,41.17,13.82,1.92,,27.1,175.16
EAK090,42.07,0,21.08,4.75,6.67,0.28,21.21,5.04,0.05,0,41.17,0,4.01,,0.869,4.99
EAF047,42.33,0.03,19.63,6.16,6.57,0.37,19.75,5.54,0.07,179.845333014,41.19,0,4,,2.72,62.88
173/033/K115/1,41.43,0.16,19.37,5.89,7.08,0.39,19.48,5.67,0,959.175109406,41.2,9.7,2.99,,1.32,29.71
Barkley Commonage,42.45,0.05,21.97,4.24,6.58,0.31,20.75,5.08,,225.78,41.24,,2.62,0.86,4.33,65.86
Barkley Commonage,41.19,0.09,17.21,6.17,7.35,0.33,20.8,5.91,,628.2,41.26,,4.78,0.77,7.66,110.11
173/033/0004/281,40.76,0.43,19.43,5.34,6.55,0.28,20.79,5.04,0.04,2577.78310653,41.21,12.63,6.37,,18.49,40.04
173/033/0004/234,42.11,0.14,19.27,6.48,6.37,0.33,21.3,5.36,0,839.27822073,41.23,8.3,4.53,,4.21,145.22
173/033/0004/284,41.56,0.11,18.45,6.7,6.22,0.38,20.92,5.2,0.01,659.432887717,41.24,13.7,5.99,,3.23,10.82
173/034/K007/203,43.02,0.24,20.81,4.12,6.22,0.07,21.6,4.94,0,1438.76266411,41.24,13.99,8.66,,19.79,101.36
173/034/0021/2,41.85,0,21.11,3.42,7.21,0.47,19.84,4.71,0.01,0,41.26,27.93,1.64,,1.35,6.61
173/033/0004/289,40.95,0.37,21.46,3.22,8.47,0.38,20.33,4.59,0.04,2218.0924405,41.27,17.7,9.39,,13.67,50.17
173/033/0004/284,41.18,0.02,19.07,6.03,6.68,0.36,21.03,5.2,0.03,119.896888676,41.27,11.46,2.56,,8.61,158.07
173/033/0004/234,40.96,0.36,17.78,7.52,6.02,0.36,20.34,5.55,0,2158.14399616,41.27,10.64,5.67,,17.99,90.95
BoshofRoad Dump,41.893,0.2657233257,20.731,3.955,7.089,0.259,20.702,4.911,0.033,1592.97,41.27,21.540245,8.07,,12.8,21.21
EAF047,42.66,0.01,20.35,5.1,6.05,0.36,21.57,4.81,0,59.9484443379,41.28,0,2.67,,0.822,54.34
173/033/K144/5,41.52,0.16,19.79,5.45,6.66,0.42,20.01,5.56,0,959.175109406,41.28,11.77,3.3,,9.79,110.74
173/033/K144/5,41.77,0.19,19.24,6.31,6.58,0.44,20.33,5.6,0,1139.02044242,41.28,11.76,3.71,,14.72,149.91
EAK807,41.64,0.05,17.44,6.94,6.59,0.36,19.88,5.93,0.03,299.742221689,41.28,0,3.34,,7.22,95.24
EAK807,42.49,0,18.61,6.75,6.44,0.26,20.99,5.71,0.05,0,41.28,0,3.34,,7.22,95.24
173/034/K007/203,42.4,0,18.1,7.24,5.83,0.07,22.01,3.9,0,0,41.29,11.8,1.69,,1.25,38.14
173/033/0004/234,41.1,0.08,19.92,5.6,6.18,0.29,20.42,5.37,0,479.587554703,41.3,8.87,2.27,,1.63,75.22
173/033/0004/234,41.49,0.22,20.43,4.48,6.17,0.39,21.18,4.45,0,1318.86577543,41.31,7.22,2.46,,22.23,216.42
173/033/K017/6,42.87,0.11,20.82,3.77,8.12,0.49,19.94,5.01,-0.99,659.432887717,41.31,9.75,0.82,,3.59,142.08
EAK130,41.35,0.05,20.51,4.74,6.79,0.37,21.05,5.28,0.07,299.742221689,41.31,0,3.38,,3.15,63.45
173/033/0004/289,41.4,0.09,18.57,6.66,6.29,0.35,21,5.57,0.04,539.535999041,41.32,12.63,2.11,,12.44,131.76
173/033/0004/281,41.24,0.54,19.03,5.41,7.06,0.38,20.51,5.33,0.08,3237.21599424,41.32,15.2,5.75,,25.19,104.27
EAK130,42.01,0.02,20.77,4.33,6.67,0.36,21.38,4.93,0.02,119.896888676,41.32,0,3.39,,3.55,85.43
173/033/0087/14,42.24,0.06,19.95,5.24,6.32,0.38,21.68,4.44,0,359.690666027,41.33,0,3.04,,3.42,60.91
EAK807,41.16,0.03,20.51,4.52,7.69,0.42,20.07,5.28,0,179.845333014,41.34,0,4.41,,3.25,57.72
EAK807,41.99,0,20.23,4.35,7.6,0.28,19.93,5.29,0.05,0,41.34,0,4.41,,3.25,57.72
EAK130,41.88,0.03,20.93,4.07,6.21,0.51,21.91,4.61,0,179.845333014,41.35,0,3.14,,2.84,39.95
EAF047,42.95,0.22,20.46,4.93,5.22,0.26,22.22,4.22,0.01,1318.86577543,41.37,0,3.82,,9.41,115.13
173/033/K144/5,41.45,0.2,19.2,6.24,6.7,0.45,19.95,5.51,0,1198.96888676,41.38,11.6,3.88,,15.31,158.03
EAF047,42.48,0.03,21.05,4.24,6.81,0.38,20.95,4.97,0.01,179.845333014,41.41,0,5.04,,3.53,41.66
EAK130,41.96,0.04,19.05,5.95,6.78,0.4,21.14,5.5,0.03,239.793777351,41.41,0,4.9,,4.39,58.77
173/033/0004/289,42.19,0,21.29,3.22,5.74,0.23,24.11,3.18,0.02,0,41.42,13.51,2.7,,1.93,20.13
173/033/0004/289,42.45,0.04,22.04,2.82,5.93,0.28,22.78,4.27,0.04,239.793777351,41.42,13.6,4.43,,7.04,33.45
173/033/0004/234,41.54,0.3,21.4,3.43,5.65,0.43,22.15,4.36,0,1798.45333014,41.42,9.64,3.01,,9.87,111.31
EAK807,41.28,0.16,18.13,7.15,6.8,0.39,19.93,5.71,0.03,959.175109406,41.42,0,2.82,,13.09,109.53
EAK807,41.48,0,18.07,6.94,6.71,0.29,19.6,5.75,0.03,0,41.42,0,2.82,,13.09,109.53
173/033/0004/284,41.76,0.07,20.21,4.36,6.71,0.3,21.46,4.86,0.03,419.639110365,41.44,16.27,2.5,,9.42,123.69
173/033/K144/5,41.48,0.23,18.62,6.24,6.64,0.43,20.21,5.44,0,1378.81421977,41.44,11.45,3.78,,15.8,165.79
173/033/0004/281,40.35,0.18,17.7,8.05,6.37,0.32,20.43,5.83,0,1079.07199808,41.45,13.02,3.74,,8.19,27.94
173/033/0004/234,41.08,0.31,18.18,7.47,6.3,0.33,20.01,6,0,1858.40177447,41.45,8.13,4.95,,10.83,49.92
EAK130,41.85,0.05,20.64,4.48,7,0.37,21.35,5.17,0,299.742221689,41.47,0,9.04,,14.96,61.74
EAK806,41.48,0.02,20.12,4.36,6.71,0.39,20.72,5.09,0.01,119.896888676,41.48,0,2.78,,5.23,89.42
EAK806,41.38,0,20.87,4.29,6.69,0.28,21.44,5,0,0,41.48,0,2.78,,5.23,89.42
173/033/0087/14,42.13,0.15,18.19,6.34,6.88,0.37,20,5.75,0,899.226665068,41.48,0,5.53,,4.98,48.07
Barkley Commonage,41.63,0.01,19.26,5.14,6.47,0.31,21.2,4.92,,105.64,41.43,,1.89,0.941,1.978,53.94
Barkley Commonage,41.68,0.01,20.67,4.37,6.74,0.28,21.68,5.23,,91.49,41.53,,2.9,1.138,2.711,32.95
173/033/K054/6,42.36,0.07,21.13,3.58,6.13,0.31,21.7,4.3,0,419.639110365,41.49,11.57,1.79,NAN,2.14,38.02
EAF045,42.01,0.08,20.21,5.59,6.29,0.38,20.65,4.52,0.07,479.587554703,41.49,0,2.113,NAN,11.98,91.47
173/033/0004/284,41.11,0.05,19.35,5.77,7.15,0.33,20.37,5.56,0.01,299.742221689,41.51,12.78,3.38,NAN,2.51,76.99
173/034/K001/167,41.99,0.07,18.57,6.3,6.86,0.24,19.52,6.21,0,419.639110365,41.51,13.66,6.14,NAN,1.71,5.01
EAF045,43.24,0.03,20.38,4.62,6.83,0.42,20.28,5.16,0,179.845333014,41.55,0,3.33,NAN,9.89,50.47
173/033/0004/284,41.66,0.07,19.3,5.63,6.59,0.33,20.77,5.42,0.03,419.639110365,41.56,12.87,4.14,NAN,4.55,94.52
EAF044,41.8,0.04,19.54,6.36,6.47,0.39,21.04,5.72,0,239.793777351,41.57,0,2.96,NAN,2.78,57.8
173/033/0004/281,40.57,0.07,18.22,6.83,6.33,0.36,20.57,5.74,0.03,419.639110365,41.57,14.16,3.14,NAN,5.63,97.07
EAF044,41.55,0.08,18.89,7.33,6.97,0.38,20.03,5.75,0.04,479.587554703,41.58,0,6.94,NAN,8.46,84.21
173/033/0004/289,41.57,0.04,18.97,6.65,6.25,0.3,21.34,4.78,0,239.793777351,41.58,10.8,2.16,NAN,1.79,35.08
EAF044,42.68,0.05,18.36,6.93,6.96,0.44,20.15,5.76,0.1,299.742221689,41.59,0,2.82,NAN,2.412,150.58
173/033/0087/14,42.47,0.1,19.75,3.89,6.49,0.34,22.43,4.19,0,599.484443379,41.6,0,4.15,NAN,5.02,73.16
173/033/0004/281,41.27,0.1,20.08,4.39,7.52,0.36,20.65,5.09,0.03,599.484443379,41.6,14.96,3.74,NAN,10.56,148.57
PulsatorDump,42.775,0.023620296,21.305,3.887,6.666,0.243,21.509,4.994,0,141.6,41.6,9.2036,2.5,NAN,2.6,54.3
173/033/0087/5,43.67,0.14,20.56,4.5,6.51,0.32,21.13,3.62,0,839.27822073,41.62,0,2.61,NAN,17.6,116.71
173/033/0087/5,42.86,0.1,19.4,5.95,6.93,0.43,20.42,4.32,0,599.484443379,41.63,0,3.16,NAN,28.74,184.6
173/034/K007/203,42.63,0,20.06,5.51,6.22,0.1,20.83,5.65,0,0,41.65,12.11,4.76,NAN,7.28,29.79
173/033/0087/5,43.43,0.15,19.46,5.63,6.74,0.37,20.72,4.44,0,899.226665068,41.66,0,3.2,NAN,25.53,160.29
173/033/K061/73,42.78,0.09,20.18,5.44,5.25,0.34,22.93,4.14,0,539.535999041,41.67,0,1.9,NAN,6.44,168.82
173/033/0004/281,40.86,0,18.83,7.29,5.71,0.31,24.33,1.58,0.02,0,41.68,12.72,1.77,NAN,0.15,5.21
EAK807,42.05,0.01,21.11,4.72,6.65,0.43,21.83,4.49,0,59.9484443379,41.69,0,2.125,NAN,4.88,55.33
EAK807,41.64,0,20.55,4.51,6.64,0.26,21.15,4.39,0.06,0,41.69,0,2.125,NAN,4.88,55.33
EAF047,41.65,0.02,21.25,4.73,6.44,0.38,19.5,5.03,0.01,119.896888676,41.7,0,3.51,NAN,2,44.55
173/033/K061/73,42.88,0.17,20.7,3.52,5.59,0.23,22.49,4.25,0,1019.12355374,41.71,5.58,6.11,NAN,2.03,12.67
EAF044,42.26,0.06,20.77,4.9,6.65,0.36,20.35,5.31,0,359.690666027,41.72,0,2.67,NAN,11.73,89.19
173/033/0004/234,42.25,0.19,21.05,4.4,6.23,0.37,21.88,4.64,0,1139.02044242,41.73,8.26,2.74,NAN,19.01,198.76
173/033/K144/5,41.73,0.13,20.39,5.16,6.5,0.44,21.04,4.63,0,779.329776392,41.73,11.8,3.66,NAN,6.81,93.63
173/033/K144/5,41.7,0.09,20.66,5.06,6.12,0.32,21.59,4.59,0,539.535999041,41.74,10.23,1.87,NAN,6.93,48.56
EAF045,42.16,0.14,20.86,4.27,7.04,0.4,20.91,4.78,0.01,839.27822073,41.75,0,2.58,NAN,4.79,56.28
173/033/0087/14,42.81,0.07,18.52,5.08,6.17,0.29,22.52,4.26,0,419.639110365,41.75,0,2.98,NAN,3.65,36.64
173/033/0004/284,40.9,0.32,17.91,7.02,6.46,0.3,20.91,5.14,0.03,1918.35021881,41.75,13.65,5.76,NAN,7.83,42.52
EAF045,41.99,0,20.56,5.22,6.41,0.33,20.72,5.11,0.05,0,41.76,0,2.54,NAN,3.07,101.4
